Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cube-numove-180-bluenlime-18,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/ix2cy7camvqdlekzbz5z.jpg?v=1753109140,7,"",,,,,,,,,,,,,,,,,,,,,,,
cube-numove-180-bluenlime-18,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/p9wdkuiwiy5tlgrcuc5y.jpg?v=1753109140,8,"",,,,,,,,,,,,,,,,,,,,,,,
cube-numove-180-bluenlime-18,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/kcusp03pc4vukqkpgb7m.jpg?v=1753109140,9,"",,,,,,,,,,,,,,,,,,,,,,,
orca-m31eltd-pwr-53-tanzanite-matt-carbon-raw-matt,ORCA M31eLTD PWR 53 Tanzanite (Matt) - Carbon Raw (Matt),"",Orbea,,Bikes - Road,"bike, bikes, carbon-frame, lightweight, new, orbea, racing, road, traditional",false,Title,Default Title,,,,,,,,WC1214D,0.0,shopify,deny,manual,5799.00,5799.00,true,true,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/zrjvbylgh1b0weblgmsk.jpg?v=1753109119,1,"",false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/zrjvbylgh1b0weblgmsk.jpg?v=1753109119,kg,,3579.32,draft
orox-s12-29-perf-cx-w-800wh-m-pine-gray,"Orox S12 29"" Perf. CX w 800Wh M, Pine/Gray","<p><strong>What makes it an S12?</strong></p>
<ul>
  <li>Shimano Deore XT 1 x 12-speed groupset for fast and precise shifting</li>
  <li>29"" Schwalbe Johnny Watts all-terrain tires</li>
</ul>

<p><strong>Orox highlights</strong></p>
<ul>
  <li>Hill-attacking Bosch Performance Line CX motor provides up to 85 Nm of torque and 340% support</li>
  <li>Dual-battery system draws from up to two batteries for ultra-long range</li>
  <li>Bosch Smart System with ConnectModule lets you access and control advanced functions like eBike Alarm and eBike Tracking</li>
  <li>Splash and dust-proof Kiox 300 color display with LED remote for intuitive control</li>
  <li>Powerful and responsive Magura 4-piston hydraulic brakes</li>
  <li>EFBE-certified safe and reliable for massive hauls, with a Max Gross Vehicle Weight of 210 kg (462 lb) on pavement and 180 kg (397 lb) off-road</li>
  <li>Two frame sizes to fit riders 155 - 195 cm (5’1” - 6’5”) tall, weighing up to 130 kg (286 lb)</li>
</ul>

<table style=""width:100%; border-collapse:collapse; margin-top:1em;"">
  <tbody>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd; width:220px;"">Speeds</th>
      <td style=""padding:8px; border:1px solid #ddd;"">1 x 12</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Weight</th>
      <td style=""padding:8px; border:1px solid #ddd;"">M: 34.4 kg (75.8 lb)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Gear Inches</th>
      <td style=""padding:8px; border:1px solid #ddd;"">18"" - 95"" (1.48 - 7.54 m)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Frame Sizes</th>
      <td style=""padding:8px; border:1px solid #ddd;"">M, L</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Distance: Seatpost to Handlebar</th>
      <td style=""padding:8px; border:1px solid #ddd;"">M: 61 - 66 cm (24 - 26 in); L: 67 - 73 cm (26.4 - 28.7 in)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Distance: Saddle to Pedal</th>
      <td style=""padding:8px; border:1px solid #ddd;"">M: 71 - 99 cm (28 - 39 in); L: 76.5 - 104.5 cm (30.1 - 41.1 in)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Suggested Rider Height</th>
      <td style=""padding:8px; border:1px solid #ddd;"">M: 155 - 185 cm (61 - 72.8 in); L: 165 - 195 cm (65 - 76.8 in)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Max Gross Vehicle Weight</th>
      <td style=""padding:8px; border:1px solid #ddd;"">On-road: 210 kg (463 lb); Off-road: 180 kg (396.8 lb)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Max Rider Weight</th>
      <td style=""padding:8px; border:1px solid #ddd;"">130 kg (286.6 lb)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Frame</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Tern Orox, 6061-AL, patented design, EFBE tested and approved</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Fork</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Atlas X, butted chromoly steel, EFBE tested and approved</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Stem</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Level Nine, 45 mm (M), 65 mm (L), Syntace VR-3 certified</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Headset</th>
      <td style=""padding:8px; border:1px solid #ddd;"">FSA, 1.5"", angular contact bearings</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Handlebar</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Level Nine, AL-7050, 800 mm, riser, eMTB approved</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Grips/Bar Tape</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Ergon</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Saddle</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Ergon SM, E-Mountain Sport, CrMo Rail</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Seatpost</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Syntace P6 AL7050, 34.9 mm, Syntace VR-3 SP-approved</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Seatpost Clamp</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Tern Collar</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Front Brake</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Magura MT5, 4-piston hydraulic disc, 203 mm rotor</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Rear Brake</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Magura MT5, 4-piston hydraulic disc, 203 mm rotor</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Brake Levers</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Magura MT5, hydraulic</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Wheels</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Tern Atlas X, ultra-heavy duty cargo construction, 29""</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Front Hub</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Tern Atlas X, CNC body, disc cooling fins, Boost Thru-Axle, integrated Tern Tool with 5mm hex/T20 Torx</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Rear Hub</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Tern Atlas X, CNC body, disc cooling fins, Boost Thru-Axle, Syntace X-12 standard</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Spokes &amp; Nipples</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Stainless steel</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Rims</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Tern Atlas X, custom doublewall construction</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Tires</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Schwalbe Johnny Watts 29"" x 2.6""</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Shifter(s)</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Shimano Deore, 1 x 12 spd</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Rear Derailleur</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Shimano Deore XT Shadow+</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Crankset</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Tern Orox custom</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Cassette/Freewheel</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Shimano 10-51T, 12 spd</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Bottom Bracket</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Motor integrated</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Chain</th>
      <td style=""padding:8px; border:1px solid #ddd;"">KMC 12 spd, for eBike, EPT corrosion resistant coating</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Pedals</th>
      <td style=""padding:8px; border:1px solid #ddd;"">MTB, non-slip</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Motor</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Bosch Performance CX, max speed 25 kph (EU); max speed 20 mph (US)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Battery</th>
      <td style=""padding:8px; border:1px solid #ddd;"">725 Wh or 800 Wh, Bosch Dual Battery pack ready</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Display</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Bosch Kiox 300 w/ LED remote, electronic bike lock</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Range</th>
      <td style=""padding:8px; border:1px solid #ddd;"">725 Wh: 84 - 146 km (52 - 91 mi); 800 Wh: 93 - 161 km (58 -100 mi); 1450 Wh: 168 - 292 km (104 - 181 mi); 1600 Wh: 185 - 322 km (115 - 200 mi)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Charger</th>
      <td style=""padding:8px; border:1px solid #ddd;"">220V, 4A (EU); 100-240V, 4A (US)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Connect Module</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Bosch Connect Module with GPS/GSM connectivity &amp; anti-theft alarm (Flow+ 12-month trial)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Bell</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Pitch Plus, brass</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Tool</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Thru-axle lever, 4/5 mm, Torx 2.5 mm</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Chainguard</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Custom Bash Guard</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Paint Protection</th>
      <td style=""padding:8px; border:1px solid #ddd;"">ToughShield film on top and downtube, self-healing</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Kickstand</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Atlas Kickstand XL Cargo ready</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Front Light</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Ignis Headlight, Ultra wide 700 lumens, Hi/Lo Beam</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Rear Light</th>
      <td style=""padding:8px; border:1px solid #ddd;"">LED w/ G-Sensed Brake Light</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Fenders</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Aluminum, heavy duty construction, oversize stays, 29""</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Rack(s)</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Atlas X, 100 kg (220 lb) capacity</td>
    </tr>
  </tbody>
</table>",Amsler,Uncategorized,E-Bikes - E-Bike Cargo,"amsler, cargo, e-bike, ebikes, electric, new, transport, utility",true,Size,M,,,,,,,,'210000016083,0.0,shopify,deny,manual,5699.00,6699.00,true,true,"",https://cdn.shopify.com/s/files/1/0891/2257/0588/files/cgqjjgerertml1rqj14j.jpg?v=1753109116,1,"",false,,,,,,,,,,,,,,,,,,,kg,,3780.00,active
orox-s12-29-perf-cx-w-800wh-m-pine-gray,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/rg8zyth7sbizpvriylpi.jpg?v=1753109117,2,"",,,,,,,,,,,,,,,,,,,,,,,
charger4-gt-touring-hs-53cm-petrol-matt,Charger4 GT touring HS 53cm - Petrol Matt,"",RIESE & MÜLLER,,"E-Bikes - E-bike City, Tour & Trekking - S-Pedelec 45km& - h","city, e-bike, ebikes, electric, new, riese-&-müller, touring, travel, urban",false,Title,Default Title,,,,,,,,F01103,0.0,shopify,deny,manual,7156.00,7156.00,true,true,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/lsdpl4qtd19cqmjjirxc.png?v=1753109109,1,"",false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/lsdpl4qtd19cqmjjirxc.png?v=1753109109,kg,,4089.02,draft
charger4-gt-touring-hs-53cm-petrol-matt,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/a6ujrfp24vqhqkgtbbca.png?v=1753109109,2,"",,,,,,,,,,,,,,,,,,,,,,,
charger4-gt-touring-hs-53cm-petrol-matt,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/ddqnme48fk737xn4xbmi.png?v=1753109109,3,"",,,,,,,,,,,,,,,,,,,,,,,
charger4-gt-touring-hs-53cm-petrol-matt,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/dvxthqhwfri7tovcq1qu.png?v=1753109109,4,"",,,,,,,,,,,,,,,,,,,,,,,
charger4-gt-touring-hs-53cm-petrol-matt,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/j0nlcdyp6cgd7mci8xps.png?v=1753109109,5,"",,,,,,,,,,,,,,,,,,,,,,,
carrie-touring-545wh-aqua-test-bike,Carrie touring 545wh aqua Test Bike,"<p>Introducing the Carrie Touring, Riese &amp; Müller's new e-Cargo / e-Family bike. This all new compact cargo bike is only slightly longer than a normal e-Bike and thanks to its innovative cargo area, one of the narrowest long-john style cargo bikes on the market. This makes it much easier to find a parking place and also makes navigating around town much less stressful. The touring version features a conventional 10 speed derailleur shifting system by Microshift. The optional ""Flex Box"" cargo option can be opened up to provide enough space for two children or larger cargo loads. It features a minimalist aluminium frame available in 3 bold glossy colours.</p>
<ul>
  <li>Gross vehicle weight: 200kg</li>
  <li>Maximum rider weight: 110kg</li>
  <li>Overall length: 209cm</li>
  <li>Bike weight: 34.4kg</li>
</ul>

<table style=""width:100%; border-collapse:collapse; margin-top:1em;"">
  <tbody>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd; width:220px;"">Frame Colour</th>
      <td style=""padding:8px; border:1px solid #ddd;"">anise*; aqua*; shadow*</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Suspension Fork</th>
      <td style=""padding:8px; border:1px solid #ddd;"">SR Suntour Mobie A32 CGO, 20"", 50mm</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Headset</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Acros AZX-221, block lock; TH No. 9, semi-integrated</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Seatpost</th>
      <td style=""padding:8px; border:1px solid #ddd;"">JD/Riese &amp; Müller, Alu, 34,9 x 430mm; By.Schulz G.2 ST*</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Seatclamp</th>
      <td style=""padding:8px; border:1px solid #ddd;"">JD, 40,0 mm, QR</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Tires</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Schwalbe Big Ben Plus 55-406 Reflex; Schwalbe Pick-Up 55-406</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Tubes</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Schwalbe AV7</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Rims</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Mach1 Trucky30 20"" CNC</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Spokes</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Sapim Leader 2,0 mm, Inox, black (16x/18x)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Front Hub</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Novatec Disc 32H</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Rear Hub</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Novatec Boost, QR, 36H</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Battery</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Akku Bosch PowerPack Frame 545; Akku Bosch PowerPack Frame 725*; Akku Bosch PowerPack Frame 800*</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Motor</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Bosch Performance Line (smart system); Bosch Performance Line Sport 20mph+*</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Display</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Bosch Purion 200; Bosch Intuvia 100*</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Crankset</th>
      <td style=""padding:8px; border:1px solid #ddd;"">FSA CK-601 170mm schwarz</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Chain Ring</th>
      <td style=""padding:8px; border:1px solid #ddd;"">56T</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Chain Guard</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Chain guard</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Chain</th>
      <td style=""padding:8px; border:1px solid #ddd;"">KMC X10 (115x)</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Cassette</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Microshift Microshift 10-speed, 11-42</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Saddle</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Selle Royal Essenza Moderate</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Pedals</th>
      <td style=""padding:8px; border:1px solid #ddd;"">M-Wave Steady Flat</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Shifting System</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Microshift ADVENT X, 10-speed</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Shifter</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Microshift ADVENT X, 10-speed</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Handlebar</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Satori Horizon, 31,8 mm, 9°, B=620 mm</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Stem</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Riese &amp; Müller, adjustable height and angle</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Grips</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Herrmans Grips Line</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Brakes</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Magura MT4, disc brake</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Front Light</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Herrmans H-Black MR8</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Tail Light</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Büchel Z-Fire Mini</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Mudguards</th>
      <td style=""padding:8px; border:1px solid #ddd;"">SKS A69R; SKS A65R</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Luggage Rack</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Riese &amp; Müller*</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Rubber</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Bibia*</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Bell</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Billy</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Kickstand</th>
      <td style=""padding:8px; border:1px solid #ddd;"">Kickstand Riese &amp; Müller</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Lock</th>
      <td style=""padding:8px; border:1px solid #ddd;"">ABUS Shield X+</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">RX Hardware</th>
      <td style=""padding:8px; border:1px solid #ddd;"">RX Chip (für RX Services)*</td>
    </tr>
    <tr>
      <th style=""text-align:left; padding:8px; background:#f5f5f5; border:1px solid #ddd;"">Frame Size [cm]</th>
      <td style=""padding:8px; border:1px solid #ddd;"">universal*</td>
    </tr>
  </tbody>
</table>",Riese & Müller,Sporting Goods > Outdoor Recreation > Cycling > Bicycles,E-Bikes - E-Bike Cargo,"cargo, e-bike, ebikes, electric, new, riese-&-müller, touring, transport, travel, utility",true,Title,Default Title,,,,,,,,F01170_0702031115121705144339,0.0,shopify,deny,manual,4999.00,6808.00,true,true,"",https://cdn.shopify.com/s/files/1/0891/2257/0588/files/lvf7vbfqjqilpkjy0ht0.png?v=1753109088,1,"",false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0891/2257/0588/files/lvf7vbfqjqilpkjy0ht0.png?v=1753109088,kg,,3722.01,active
